scenario,pool,replicate,source,variant,candidate,graph,reliable,best_order,node,branch,component,mean,lower,upper,t0,t1,young,old,harmonic,arithmetic
constant,0,5,true,poisson_separate,g10_o1,10,False,True,b.2,,SNP,12006.62699617095,11027.312546935029,13739.502596017921,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,n1,,SNP,5754.678226601029,5059.984095646436,6007.212466636641,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,n2,,SNP,14753.79491989549,14465.092153450729,15504.736001332507,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,root,,SNP,14318.330498005573,13954.960480127625,15319.134826098445,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,a,,IBD,11354.991754694083,10403.677827900112,11822.868032288723,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,b,,IBD,23493.979749795006,21453.18793809802,27298.316007663772,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,c,,IBD,16264.96673612198,15121.249630139522,16997.752645883207,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,a.1,,IBD,19779.788699901517,19244.388338685614,20997.37171108593,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,a.2,,IBD,15868.234190117088,15238.94102916925,16318.28041449654,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,n1,,IBD,17527.76598272262,16848.092806771227,18158.4076938914,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,n2,,IBD,19876.700950780705,19298.618672880177,20929.290119280773,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,root,,IBD,19255.777386845566,19041.920829471925,19740.091345122102,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,a,,SNP,4783.150924656504,4493.027855075447,4872.122633254677,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,b,,SNP,522159.37918760534,444221.3717445819,689363.6617209122,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,c,,SNP,5960.006900903246,5823.435252600337,6173.203663960279,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,a.1,,SNP,34741.10415681017,29458.911808003122,36184.41997108652,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,a.2,,SNP,31904.17286416542,27840.641831008044,35420.39112297286,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,n1,,SNP,48054.90399140898,42860.0383616992,53752.2516083988,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,n2,,SNP,35217.64285834842,32519.121342765306,39008.45538079873,,,,,,
constant,0,5,true,poisson_separate,g04_o1,4,False,True,root,,SNP,16348.321425160268,15858.144606712216,16750.707992411568,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,a,,IBD,12878.617844077651,12238.189919729164,12905.545641840517,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,b,,IBD,21725.990769736894,21750.467366624816,21751.125028697275,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,c,,IBD,14980.270268029064,14986.405906246915,14986.956233298752,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,c.1,,IBD,30590.477884935393,29244.268331227486,30685.270304351176,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,c.2,,IBD,28655.630683152092,28621.92839301578,28622.371375757095,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,n1,,IBD,27991.00365114145,27956.718867584677,28158.204255909302,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,n2,,IBD,28155.88516397697,28120.67213259825,28120.677909253915,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,root,,IBD,28482.511672201876,28466.078163088776,28466.215618704668,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,a,,SNP,7686.603795939751,7682.971781281681,7683.085067705883,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,b,,SNP,729143.2651386603,729473.0676727702,729480.5242817577,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,c,,SNP,2270.916872517645,2261.947964542963,2272.969223837112,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,c.1,,SNP,21905.016050429156,21887.444505910433,21887.663805060165,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,c.2,,SNP,27521.265077016633,27455.330094309422,27457.257227045102,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,n1,,SNP,28986.89067508901,28958.334740035752,28960.18771296313,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,n2,,SNP,26199.85831794688,26163.440876288078,26251.107202529296,,,,,,
constant,0,5,true,poisson_separate,g20_o1,20,False,True,root,,SNP,24950.284887896963,24915.33720877338,24951.497863313685,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,a,,IBD,12322.38984266565,10850.04877025353,12704.590130271736,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,b,,IBD,20944.789065855686,17791.163115501386,22830.78961429608,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,c,,IBD,14789.747318636711,13492.447905122943,15644.025785179136,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,n1,,IBD,28342.638229989996,27299.56868006742,29938.068717887803,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,a.1,,IBD,28826.896358011898,27640.218230782146,32873.95059040419,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,a.2,,IBD,27347.684022628186,26349.413243667204,28239.173652249898,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,n2,,IBD,27482.369791280573,26739.178704761795,28350.859434071175,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,root,,IBD,29179.58157688919,27640.170624470455,32885.556066297075,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,a,,SNP,7554.501971831373,7351.135931325959,8083.793599606103,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,b,,SNP,795926.7347975876,470480.2098153023,976516.2498121139,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,c,,SNP,2346.104101549117,2269.5169452125983,2445.7856864878486,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,n1,,SNP,20021.76089527786,19314.058105143522,21165.594455714207,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,a.1,,SNP,17574.84681757876,16979.413051049734,18326.011449499998,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,a.2,,SNP,19485.210634333973,18800.140180122045,20347.587615775188,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,n2,,SNP,19703.19267130823,18986.187901078123,20545.703496196962,,,,,,
constant,0,5,true,poisson_separate,g08_o2,8,False,False,root,,SNP,17768.912014025926,17476.08014110307,18580.693162848944,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,a,,IBD,11966.092071600715,11805.135617583795,11962.327708320428,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,b,,IBD,17266.991306856078,17161.715901723153,19885.20443290336,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,c,,IBD,14020.7512344855,13941.384190082958,14878.19846770508,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,b.1,,IBD,20837.340437336195,18733.98794539446,21000.555387593788,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,b.2,,IBD,26147.75564036774,26013.187428157817,28506.94404145688,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,n1,,IBD,28546.045464314837,26716.184365602287,28949.940972558452,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,n2,,IBD,29455.046360821267,27812.989334835216,29941.79834941539,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,root,,IBD,29581.37260006187,27311.171896030904,29799.979676012816,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,a,,SNP,7718.236546115692,7474.173192409409,7829.613128096964,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,b,,SNP,625788.0613523893,519133.43808037194,625952.0574816715,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,c,,SNP,2238.439746638705,2208.7743343095285,2292.6505768177494,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,b.1,,SNP,686158.7536723681,600290.0878570438,683439.5990802632,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,b.2,,SNP,37833.176529559576,25455.564989434464,39214.986358694245,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,n1,,SNP,18409.369533631954,17789.757757191623,18456.10144117812,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,n2,,SNP,20697.743967040024,20374.51984028804,20714.06957889893,,,,,,
constant,0,5,true,poisson_separate,g14_o1,14,False,True,root,,SNP,20330.324524578646,19729.129579728567,20371.678054577907,,,,,,
constant,0,5,hapibd,poisson_shared,g03_o1,3,False,True,a,,shared,17759.74900341511,17537.720812858628,18894.50390334842,,,,,,
constant,0,5,hapibd,poisson_shared,g03_o1,3,False,True,b,,shared,59191.00300063172,56455.94631187092,69813.72666681276,,,,,,
constant,0,5,hapibd,poisson_shared,g03_o1,3,False,True,c,,shared,6635.958276717316,6429.595941091833,6866.5070113741,,,,,,
constant,0,5,hapibd,poisson_shared,g03_o1,3,False,True,n1,,shared,1706.1175071434857,1384.5463812992632,1894.3315751583218,,,,,,
constant,0,5,hapibd,poisson_shared,g03_o1,3,False,True,root,,shared,1526.062649289266,1232.2402859411136,1667.9267860929479,,,,,,
constant,0,5,hapibd,poisson_shared,g13_o1,13,False,True,a,,shared,19654.83219733357,17351.244386011094,20748.149076412756,,,,,,
constant,0,5,hapibd,poisson_shared,g13_o1,13,False,True,b,,shared,22793.21024019614,20430.413412130085,25251.821565312825,,,,,,
constant,0,5,hapibd,poisson_shared,g13_o1,13,False,True,c,,shared,23547.01303241811,20557.463283381712,25751.370401493037,,,,,,
constant,0,5,hapibd,poisson_shared,g13_o1,13,False,True,b.1,,shared,502873.2724230235,419979.3007164743,573846.9517192965,,,,,,
constant,0,5,hapibd,poisson_shared,g13_o1,13,False,True,b.2,,shared,18292.544065942137,13947.557109885793,24123.485859389828,,,,,,
constant,0,5,hapibd,poisson_shared,g13_o1,13,False,True,n1,,shared,386.5379522915001,370.73400686212557,408.45908670345216,,,,,,
constant,0,5,hapibd,poisson_shared,g13_o1,13,False,True,n2,,shared,3878.6467565385274,3354.3840441676825,4170.524415538789,,,,,,
constant,0,5,hapibd,poisson_shared,g13_o1,13,False,True,root,,shared,3287.320399039723,3081.6564614175436,3445.546332547985,,,,,,
constant,0,5,hapibd,poisson_shared,g07_o1,7,False,True,a,,shared,8554.346820302588,7680.534412936477,9299.737152705147,,,,,,
constant,0,5,hapibd,poisson_shared,g07_o1,7,False,True,b,,shared,55315.33874494867,47015.762892383704,60702.06637219206,,,,,,
constant,0,5,hapibd,poisson_shared,g07_o1,7,False,True,c,,shared,25340.24472851171,21630.764262853656,32593.93337083751,,,,,,
constant,0,5,hapibd,poisson_shared,g07_o1,7,False,True,a.1,,shared,16896.895951934057,16031.727622894903,18195.5373927856,,,,,,
constant,0,5,hapibd,poisson_shared,g07_o1,7,False,True,a.2,,shared,929.8007384306226,377.2250120475869,1704.0533559646924,,,,,,
constant,0,5,hapibd,poisson_shared,g07_o1,7,False,True,n1,,shared,502.4573823132303,474.20849505597306,534.3889601485205,,,,,,
constant,0,5,hapibd,poisson_shared,g07_o1,7,False,True,n2,,shared,4903.265852288476,4493.848753126739,5144.815697142259,,,,,,
constant,0,5,hapibd,poisson_shared,g07_o1,7,False,True,root,,shared,5335.906231087878,4968.9462164997585,5612.285590329023,,,,,,
constant,0,5,hapibd,poisson_shared,g17_o1,17,False,True,a,,shared,8005.494161217786,7468.717571840202,8158.366302250321,,,,,,
constant,0,5,hapibd,poisson_shared,g17_o1,17,False,True,b,,shared,37436.57464390621,34918.96759794847,40996.41186473018,,,,,,
constant,0,5,hapibd,poisson_shared,g17_o1,17,False,True,c,,shared,17140.237949622435,15638.49045456188,17745.672550662675,,,,,,
constant,0,5,hapibd,poisson_shared,g17_o1,17,False,True,c.1,,shared,15372.916838440917,15143.525833751222,16003.469573457076,,,,,,
constant,0,5,hapibd,poisson_shared,g17_o1,17,False,True,c.2,,shared,19646.16421427801,19036.09205159832,21896.92243316938,,,,,,
constant,0,5,hapibd,poisson_shared,g17_o1,17,False,True,n1,,shared,19971.90112466112,19730.90443965889,21129.254300119785,,,,,,
constant,0,5,hapibd,poisson_shared,g17_o1,17,False,True,n2,,shared,20974.315539711894,20883.174173764044,22187.594226115874,,,,,,
constant,0,5,hapibd,poisson_shared,g17_o1,17,False,True,root,,shared,15929.341766751564,15702.409525115956,16211.372015208157,,,,,,
constant,0,5,hapibd,poisson_shared,g06_o1,6,False,True,a,,shared,6855.46643581368,6222.423658131872,7367.278419667116,,,,,,
constant,0,5,hapibd,poisson_shared,g06_o1,6,False,True,b,,shared,36596.3402859195,31368.71003126101,37682.5483442566,,,,,,
constant,0,5,hapibd,poisson_shared,g06_o1,6,False,True,c,,shared,85.03433256993782,83.31833973272778,88.04333309466027,,,,,,
constant,0,5,hapibd,poisson_shared,g06_o1,6,False,True,a.1,,shared,9406.051386134714,8586.98013769002,9893.780272530237,,,,,,
constant,0,5,hapibd,poisson_shared,g06_o1,6,False,True,a.2,,shared,13653.135485664106,13088.217638837139,15516.454675668074,,,,,,
constant,0,5,hapibd,poisson_shared,g06_o1,6,False,True,n1,,shared,14347.182032756898,14095.127662819797,14929.745203904762,,,,,,
constant,0,5,hapibd,poisson_shared,g06_o1,6,False,True,n2,,shared,54785.39951124285,53470.82095269849,57425.43026344705,,,,,,
constant,0,5,hapibd,poisson_shared,g06_o1,6,False,True,root,,shared,35011.6019561235,33796.20979253959,36680.61825925892,,,,,,
constant,0,5,hapibd,poisson_shared,g22_o1,22,False,True,a,a,shared,13417.745895208102,12417.46777809366,14329.869570669975,0,50,15000.0,15000.0,15000.000000000005,15000.000000000005
constant,0,5,hapibd,poisson_shared,g22_o1,22,False,True,b,b,shared,16949.962374688304,15359.019835504045,19460.65737686157,0,10,15000.0,15000.0,14999.999999999996,15000.0
constant,0,5,hapibd,poisson_shared,g22_o1,22,False,True,c,c,shared,17352.124974941773,16319.295403881277,18069.190468953635,0,100,15000.0,15000.0,15000.000000000005,15000.000000000005
constant,0,5,hapibd,poisson_shared,g22_o1,22,False,True,loop1,loop1,shared,17202.57972372295,15416.369464387228,18472.050415037094,10,25,15000.0,15000.0,15000.0,15000.000000000004
constant,0,5,hapibd,poisson_shared,g22_o1,22,False,True,loop2,loop2,shared,16070.088354906515,14330.919926470195,18643.404138489237,10,25,15000.0,15000.0,15000.0,15000.000000000004
constant,0,5,hapibd,poisson_shared,g22_o1,22,False,True,anc_b,anc_b,shared,16841.768036585105,15738.087896232535,18289.225971634223,25,30,15000.0,15000.0,15000.000000000004,15000.000000000005
constant,0,5,hapibd,poisson_shared,g22_o1,22,False,True,b.1,b.1,shared,17498.102901096667,16447.36232078712,18226.24937419386,30,50,15000.0,15000.0,14999.999999999998,15000.0
constant,0,5,hapibd,poisson_shared,g22_o1,22,False,True,b.2,b.2,shared,18688.807117915563,14719.394791740007,22088.202468799944,30,100,15000.0,15000.0,15000.000000000002,15000.000000000004
constant,0,5,hapibd,poisson_shared,g22_o1,22,False,True,left,left,shared,18603.377897384053,17143.95267096437,19307.386695148223,50,300,15000.0,15000.0,14999.999999999996,15000.0
constant,0,5,hapibd,poisson_shared,g22_o1,22,False,True,right,right,shared,16558.246713788427,15608.581169124369,17083.36905999868,100,300,15000.0,15000.0,15000.000000000004,15000.0
constant,0,5,hapibd,poisson_shared,g22_o1,22,False,True,root,root,shared,16916.82183068575,15693.065801531282,17387.696827182914,300,,15000.0,15000.0,15000.0,15000.0
constant,0,5,hapibd,poisson_shared,g16_o1,16,False,True,a,,shared,7756.023957407398,7484.417660989912,8360.860290697674,,,,,,
constant,0,5,hapibd,poisson_shared,g16_o1,16,False,True,b,,shared,34953.92990128028,31863.41846371591,40398.29560046463,,,,,,
constant,0,5,hapibd,poisson_shared,g16_o1,16,False,True,c,,shared,13238.971729243085,12143.924486164382,13600.039969125775,,,,,,
constant,0,5,hapibd,poisson_shared,g16_o1,16,False,True,c.1,,shared,9043.820177235784,8571.30500062307,9721.905750452177,,,,,,
constant,0,5,hapibd,poisson_shared,g16_o1,16,False,True,c.2,,shared,30364.860231137234,17061.491215719576,34495.834286795296,,,,,,
constant,0,5,hapibd,poisson_shared,g16_o1,16,False,True,n1,,shared,22122.697199378217,20955.41267189121,24103.59551240135,,,,,,
constant,0,5,hapibd,poisson_shared,g16_o1,16,False,True,n2,,shared,21611.616566802342,20506.963076484306,25730.460707369948,,,,,,
constant,0,5,hapibd,poisson_shared,g16_o1,16,False,True,root,,shared,17166.518339701168,14998.032127058823,18839.804363435127,,,,,,
constant,0,5,hapibd,poisson_shared,g02_o1,2,False,True,a,,shared,16781.23425766801,16082.361206545453,17457.997088917895,,,,,,
constant,0,5,hapibd,poisson_shared,g02_o1,2,False,True,b,,shared,64653.805946611625,57605.91456444282,69638.9481163103,,,,,,
constant,0,5,hapibd,poisson_shared,g02_o1,2,False,True,c,,shared,6396.568981794888,6152.728326184753,6543.936272695504,,,,,,
constant,0,5,hapibd,poisson_shared,g02_o1,2,False,True,n1,,shared,2963.9213919368185,2653.6176630655737,3314.4105768894897,,,,,,
constant,0,5,hapibd,poisson_shared,g02_o1,2,False,True,root,,shared,1955.234980026922,1725.820530395962,2221.458553463789,,,,,,
constant,0,5,hapibd,poisson_shared,g12_o1,12,False,True,a,,shared,18616.113279874546,17819.789261230548,19784.077335221315,,,,,,
constant,0,5,hapibd,poisson_shared,g12_o1,12,False,True,b,,shared,25721.44299168353,23341.26238015358,29124.498628341833,,,,,,
constant,0,5,hapibd,poisson_shared,g12_o1,12,False,True,c,,shared,7010.940154928245,6911.303671375166,7298.464382793302,,,,,,
constant,0,5,hapibd,poisson_shared,g12_o1,12,False,True,b.1,,shared,9317.208115056852,5854.476271933007,20713.033050135,,,,,,
constant,0,5,hapibd,poisson_shared,g12_o1,12,False,True,b.2,,shared,1817792.4243739385,1420216.0516338274,1962281.4937163254,,,,,,
constant,0,5,hapibd,poisson_shared,g12_o1,12,False,True,n1,,shared,5712.578381185208,5128.429912907259,6003.582028318122,,,,,,
constant,0,5,hapibd,poisson_shared,g12_o1,12,False,True,n2,,shared,3495.6181162543567,3004.23993657719,3743.875933897082,,,,,,
constant,0,5,hapibd,poisson_shared,g12_o1,12,False,True,root,,shared,697.1258708021367,666.2196669391682,738.8908984477255,,,,,,
