scenario,pool,replicate,source,variant,search,rank,graph,newick,best_order,reliable,logz,elbo
constant,0,6,true,poisson_separate,loop_omitted,15,18,"(((a,c.1),c.2),b)",g18_o1,False,-680.139368048435,-733.9881113083201
constant,0,6,true,poisson_separate,loop_omitted,16,14,"(((b.1,c),b.2),a)",g14_o1,False,-673.041676647068,-738.8798851507647
constant,0,6,true,poisson_separate,loop_omitted,17,6,"(((a.1,c),a.2),b)",g06_o1,False,-682.4763697640011,-743.9850884687786
constant,0,6,true,poisson_separate,loop_omitted,18,21,"((a,c.1),(b,c.2))",g21_o2,False,-682.3848501741118,-750.8287175357063
constant,0,6,true,poisson_separate,loop_omitted,19,20,"(((b,c.1),c.2),a)",g20_o1,False,-682.8089396314269,-771.8744809510537
constant,0,6,true,poisson_separate,loop_omitted,20,8,"(((b,c),a.1),a.2)",g08_o2,False,-682.9242748110597,-949.4195670835834
constant,0,6,true,poisson_separate,loop_omitted,21,12,"(((a,c),b.1),b.2)",g12_o2,False,-682.5492751739799,-1032.438986729799
constant,0,6,true,poisson_separate,including_loop,1,22,"b-loop + ((a,b.1),(b.2,c))",g22_o1,False,-248.55134183384646,-277.14031138543015
constant,0,6,true,poisson_separate,including_loop,2,11,"(((a,b.1),c),b.2)",g11_o1,False,-258.70719911568443,-305.3029027290093
constant,0,6,true,poisson_separate,including_loop,3,10,"(((a,b.1),b.2),c)",g10_o1,False,-254.94308720376972,-312.0185173240281
constant,0,6,true,poisson_separate,including_loop,4,15,"((a,b.1),(b.2,c))",g15_o2,False,-227.42820086840206,-315.1018041401816
constant,0,6,true,poisson_separate,including_loop,5,1,"((a,b),c)",g01_o1,False,-298.34523584564363,-325.00265945868375
constant,0,6,true,poisson_separate,including_loop,6,17,"(((a,c.1),b),c.2)",g17_o1,False,-331.2847932544935,-364.79629471514187
constant,0,6,true,poisson_separate,including_loop,7,19,"(((b,c.1),a),c.2)",g19_o1,False,-329.0530017629177,-369.73153360213263
constant,0,6,true,poisson_separate,including_loop,8,4,"(((a.1,b),a.2),c)",g04_o1,False,-319.9284427501165,-488.77832815189674
constant,0,6,true,poisson_separate,including_loop,9,16,"(((a,b),c.1),c.2)",g16_o1,False,-321.591220658035,-492.00597712144213
constant,0,6,true,poisson_separate,including_loop,10,9,"((a.1,b),(a.2,c))",g09_o2,False,-325.9286459131199,-492.53704052888105
constant,0,6,true,poisson_separate,including_loop,11,5,"(((a.1,b),c),a.2)",g05_o1,False,-327.451219839009,-506.0346973709222
constant,0,6,true,poisson_separate,including_loop,12,3,"((b,c),a)",g03_o1,False,-655.653382966405,-683.6472460791343
constant,0,6,true,poisson_separate,including_loop,13,2,"((a,c),b)",g02_o1,False,-661.7901446611556,-701.6620406314797
constant,0,6,true,poisson_separate,including_loop,14,13,"(((b.1,c),a),b.2)",g13_o1,False,-668.8987994904614,-717.9635946586666
constant,0,6,true,poisson_separate,including_loop,15,7,"(((a.1,c),b),a.2)",g07_o1,False,-674.3917794834027,-720.1536930249572
constant,0,6,true,poisson_separate,including_loop,16,18,"(((a,c.1),c.2),b)",g18_o1,False,-680.139368048435,-733.9881113083201
constant,0,6,true,poisson_separate,including_loop,17,14,"(((b.1,c),b.2),a)",g14_o1,False,-673.041676647068,-738.8798851507647
constant,0,6,true,poisson_separate,including_loop,18,6,"(((a.1,c),a.2),b)",g06_o1,False,-682.4763697640011,-743.9850884687786
constant,0,6,true,poisson_separate,including_loop,19,21,"((a,c.1),(b,c.2))",g21_o2,False,-682.3848501741118,-750.8287175357063
constant,0,6,true,poisson_separate,including_loop,20,20,"(((b,c.1),c.2),a)",g20_o1,False,-682.8089396314269,-771.8744809510537
constant,0,6,true,poisson_separate,including_loop,21,8,"(((b,c),a.1),a.2)",g08_o2,False,-682.9242748110597,-949.4195670835834
constant,0,6,true,poisson_separate,including_loop,22,12,"(((a,c),b.1),b.2)",g12_o2,False,-682.5492751739799,-1032.438986729799
constant,0,6,hapibd,poisson_shared,loop_omitted,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-208.78367065020396,-229.6512601730864
constant,0,6,hapibd,poisson_shared,loop_omitted,2,10,"(((a,b.1),b.2),c)",g10_o1,False,-280.4099116848149,-304.8902456323735
constant,0,6,hapibd,poisson_shared,loop_omitted,3,9,"((a.1,b),(a.2,c))",g09_o1,False,-389.12363920112944,-445.69012456917926
constant,0,6,hapibd,poisson_shared,loop_omitted,4,1,"((a,b),c)",g01_o1,False,-462.81043917246967,-470.74434972223764
constant,0,6,hapibd,poisson_shared,loop_omitted,5,17,"(((a,c.1),b),c.2)",g17_o1,False,-459.6317200961822,-476.8113996765437
constant,0,6,hapibd,poisson_shared,loop_omitted,6,16,"(((a,b),c.1),c.2)",g16_o2,False,-456.365014120455,-477.69593955057474
constant,0,6,hapibd,poisson_shared,loop_omitted,7,19,"(((b,c.1),a),c.2)",g19_o1,False,-453.5045455559908,-480.27781364514055
constant,0,6,hapibd,poisson_shared,loop_omitted,8,11,"(((a,b.1),c),b.2)",g11_o1,False,-278.84316945642286,-703.7279076031087
constant,0,6,hapibd,poisson_shared,loop_omitted,9,4,"(((a.1,b),a.2),c)",g04_o1,False,-366.946063781888,-826.1014328901464
constant,0,6,hapibd,poisson_shared,loop_omitted,10,5,"(((a.1,b),c),a.2)",g05_o1,False,-482.72607427993995,-904.1583531729815
constant,0,6,hapibd,poisson_shared,loop_omitted,11,14,"(((b.1,c),b.2),a)",g14_o1,False,-856.4606031261292,-909.8671351683723
constant,0,6,hapibd,poisson_shared,loop_omitted,12,13,"(((b.1,c),a),b.2)",g13_o1,False,-858.5367073145906,-911.4681927117656
constant,0,6,hapibd,poisson_shared,loop_omitted,13,18,"(((a,c.1),c.2),b)",g18_o1,False,-847.8980060004714,-936.5685600583943
constant,0,6,hapibd,poisson_shared,loop_omitted,14,21,"((a,c.1),(b,c.2))",g21_o1,False,-931.6778144054704,-976.354389889186
constant,0,6,hapibd,poisson_shared,loop_omitted,15,6,"(((a.1,c),a.2),b)",g06_o1,False,-957.9031879893664,-997.7114101042423
constant,0,6,hapibd,poisson_shared,loop_omitted,16,20,"(((b,c.1),c.2),a)",g20_o1,False,-973.9705138880843,-999.0286405374069
constant,0,6,hapibd,poisson_shared,loop_omitted,17,7,"(((a.1,c),b),a.2)",g07_o1,False,-945.7115582062848,-1125.9468731489212
constant,0,6,hapibd,poisson_shared,loop_omitted,18,3,"((b,c),a)",g03_o1,False,-1347.808648776149,-1352.6643770281657
constant,0,6,hapibd,poisson_shared,loop_omitted,19,8,"(((b,c),a.1),a.2)",g08_o2,False,-1225.7584627956417,-1353.6509338930612
constant,0,6,hapibd,poisson_shared,loop_omitted,20,12,"(((a,c),b.1),b.2)",g12_o1,False,-1304.451675576099,-1383.1193793515959
constant,0,6,hapibd,poisson_shared,loop_omitted,21,2,"((a,c),b)",g02_o1,False,-1379.2392375674372,-1384.3321347665872
constant,0,6,hapibd,poisson_shared,including_loop,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-208.78367065020396,-229.6512601730864
constant,0,6,hapibd,poisson_shared,including_loop,2,22,"b-loop + ((a,b.1),(b.2,c))",g22_o1,False,-220.82706929867695,-242.41374755094114
constant,0,6,hapibd,poisson_shared,including_loop,3,10,"(((a,b.1),b.2),c)",g10_o1,False,-280.4099116848149,-304.8902456323735
constant,0,6,hapibd,poisson_shared,including_loop,4,9,"((a.1,b),(a.2,c))",g09_o1,False,-389.12363920112944,-445.69012456917926
constant,0,6,hapibd,poisson_shared,including_loop,5,1,"((a,b),c)",g01_o1,False,-462.81043917246967,-470.74434972223764
constant,0,6,hapibd,poisson_shared,including_loop,6,17,"(((a,c.1),b),c.2)",g17_o1,False,-459.6317200961822,-476.8113996765437
constant,0,6,hapibd,poisson_shared,including_loop,7,16,"(((a,b),c.1),c.2)",g16_o2,False,-456.365014120455,-477.69593955057474
constant,0,6,hapibd,poisson_shared,including_loop,8,19,"(((b,c.1),a),c.2)",g19_o1,False,-453.5045455559908,-480.27781364514055
constant,0,6,hapibd,poisson_shared,including_loop,9,11,"(((a,b.1),c),b.2)",g11_o1,False,-278.84316945642286,-703.7279076031087
constant,0,6,hapibd,poisson_shared,including_loop,10,4,"(((a.1,b),a.2),c)",g04_o1,False,-366.946063781888,-826.1014328901464
constant,0,6,hapibd,poisson_shared,including_loop,11,5,"(((a.1,b),c),a.2)",g05_o1,False,-482.72607427993995,-904.1583531729815
constant,0,6,hapibd,poisson_shared,including_loop,12,14,"(((b.1,c),b.2),a)",g14_o1,False,-856.4606031261292,-909.8671351683723
constant,0,6,hapibd,poisson_shared,including_loop,13,13,"(((b.1,c),a),b.2)",g13_o1,False,-858.5367073145906,-911.4681927117656
constant,0,6,hapibd,poisson_shared,including_loop,14,18,"(((a,c.1),c.2),b)",g18_o1,False,-847.8980060004714,-936.5685600583943
constant,0,6,hapibd,poisson_shared,including_loop,15,21,"((a,c.1),(b,c.2))",g21_o1,False,-931.6778144054704,-976.354389889186
constant,0,6,hapibd,poisson_shared,including_loop,16,6,"(((a.1,c),a.2),b)",g06_o1,False,-957.9031879893664,-997.7114101042423
constant,0,6,hapibd,poisson_shared,including_loop,17,20,"(((b,c.1),c.2),a)",g20_o1,False,-973.9705138880843,-999.0286405374069
constant,0,6,hapibd,poisson_shared,including_loop,18,7,"(((a.1,c),b),a.2)",g07_o1,False,-945.7115582062848,-1125.9468731489212
constant,0,6,hapibd,poisson_shared,including_loop,19,3,"((b,c),a)",g03_o1,False,-1347.808648776149,-1352.6643770281657
constant,0,6,hapibd,poisson_shared,including_loop,20,8,"(((b,c),a.1),a.2)",g08_o2,False,-1225.7584627956417,-1353.6509338930612
constant,0,6,hapibd,poisson_shared,including_loop,21,12,"(((a,c),b.1),b.2)",g12_o1,False,-1304.451675576099,-1383.1193793515959
constant,0,6,hapibd,poisson_shared,including_loop,22,2,"((a,c),b)",g02_o1,False,-1379.2392375674372,-1384.3321347665872
constant,0,6,hapibd,poisson_separate,loop_omitted,1,11,"(((a,b.1),c),b.2)",g11_o1,False,-251.49256857259172,-306.72013927863486
constant,0,6,hapibd,poisson_separate,loop_omitted,2,15,"((a,b.1),(b.2,c))",g15_o2,False,-228.98797785235067,-313.0990257900139
constant,0,6,hapibd,poisson_separate,loop_omitted,3,10,"(((a,b.1),b.2),c)",g10_o1,False,-251.65833193921083,-320.15792630118267
constant,0,6,hapibd,poisson_separate,loop_omitted,4,1,"((a,b),c)",g01_o1,False,-296.1968945018916,-322.9572396817351
constant,0,6,hapibd,poisson_separate,loop_omitted,5,17,"(((a,c.1),b),c.2)",g17_o1,False,-319.29142422437815,-355.63784979378687
constant,0,6,hapibd,poisson_separate,loop_omitted,6,9,"((a.1,b),(a.2,c))",g09_o2,False,-319.8333543141645,-365.7841673997683
constant,0,6,hapibd,poisson_separate,loop_omitted,7,19,"(((b,c.1),a),c.2)",g19_o1,False,-322.8409747550383,-368.89248264122426
constant,0,6,hapibd,poisson_separate,loop_omitted,8,4,"(((a.1,b),a.2),c)",g04_o1,False,-320.94436467931297,-460.3001270965836
constant,0,6,hapibd,poisson_separate,loop_omitted,9,5,"(((a.1,b),c),a.2)",g05_o1,False,-327.31313812628,-470.786149053141
constant,0,6,hapibd,poisson_separate,loop_omitted,10,16,"(((a,b),c.1),c.2)",g16_o1,False,-318.71676616539,-491.2181140633986
constant,0,6,hapibd,poisson_separate,loop_omitted,11,3,"((b,c),a)",g03_o1,False,-615.0591700322802,-630.64590247334
constant,0,6,hapibd,poisson_separate,loop_omitted,12,2,"((a,c),b)",g02_o1,False,-618.9528405449719,-646.6606988492365
constant,0,6,hapibd,poisson_separate,loop_omitted,13,13,"(((b.1,c),a),b.2)",g13_o1,False,-638.797754418419,-675.5280220655142
constant,0,6,hapibd,poisson_separate,loop_omitted,14,7,"(((a.1,c),b),a.2)",g07_o1,False,-636.6492646703016,-679.6344302803316
constant,0,6,hapibd,poisson_separate,loop_omitted,15,14,"(((b.1,c),b.2),a)",g14_o1,False,-635.4912876105226,-688.6253633655465
constant,0,6,hapibd,poisson_separate,loop_omitted,16,21,"((a,c.1),(b,c.2))",g21_o2,False,-638.1102969628517,-699.5467986001157
constant,0,6,hapibd,poisson_separate,loop_omitted,17,18,"(((a,c.1),c.2),b)",g18_o1,False,-651.4760273836077,-719.9996131400798
constant,0,6,hapibd,poisson_separate,loop_omitted,18,8,"(((b,c),a.1),a.2)",g08_o1,False,-643.730343538011,-880.6808864781505
constant,0,6,hapibd,poisson_separate,loop_omitted,19,20,"(((b,c.1),c.2),a)",g20_o1,False,-637.5633157021426,-893.9993773844562
constant,0,6,hapibd,poisson_separate,loop_omitted,20,12,"(((a,c),b.1),b.2)",g12_o1,False,-631.196234884663,-960.8728874819701
constant,0,6,hapibd,poisson_separate,loop_omitted,21,6,"(((a.1,c),a.2),b)",g06_o1,False,-647.8390292364273,-1052.5244327217295
constant,0,6,hapibd,poisson_separate,including_loop,1,22,"b-loop + ((a,b.1),(b.2,c))",g22_o1,False,-245.5819452609659,-294.4944324720644
constant,0,6,hapibd,poisson_separate,including_loop,2,11,"(((a,b.1),c),b.2)",g11_o1,False,-251.49256857259172,-306.72013927863486
constant,0,6,hapibd,poisson_separate,including_loop,3,15,"((a,b.1),(b.2,c))",g15_o2,False,-228.98797785235067,-313.0990257900139
constant,0,6,hapibd,poisson_separate,including_loop,4,10,"(((a,b.1),b.2),c)",g10_o1,False,-251.65833193921083,-320.15792630118267
constant,0,6,hapibd,poisson_separate,including_loop,5,1,"((a,b),c)",g01_o1,False,-296.1968945018916,-322.9572396817351
constant,0,6,hapibd,poisson_separate,including_loop,6,17,"(((a,c.1),b),c.2)",g17_o1,False,-319.29142422437815,-355.63784979378687
constant,0,6,hapibd,poisson_separate,including_loop,7,9,"((a.1,b),(a.2,c))",g09_o2,False,-319.8333543141645,-365.7841673997683
constant,0,6,hapibd,poisson_separate,including_loop,8,19,"(((b,c.1),a),c.2)",g19_o1,False,-322.8409747550383,-368.89248264122426
constant,0,6,hapibd,poisson_separate,including_loop,9,4,"(((a.1,b),a.2),c)",g04_o1,False,-320.94436467931297,-460.3001270965836
constant,0,6,hapibd,poisson_separate,including_loop,10,5,"(((a.1,b),c),a.2)",g05_o1,False,-327.31313812628,-470.786149053141
constant,0,6,hapibd,poisson_separate,including_loop,11,16,"(((a,b),c.1),c.2)",g16_o1,False,-318.71676616539,-491.2181140633986
constant,0,6,hapibd,poisson_separate,including_loop,12,3,"((b,c),a)",g03_o1,False,-615.0591700322802,-630.64590247334
constant,0,6,hapibd,poisson_separate,including_loop,13,2,"((a,c),b)",g02_o1,False,-618.9528405449719,-646.6606988492365
constant,0,6,hapibd,poisson_separate,including_loop,14,13,"(((b.1,c),a),b.2)",g13_o1,False,-638.797754418419,-675.5280220655142
constant,0,6,hapibd,poisson_separate,including_loop,15,7,"(((a.1,c),b),a.2)",g07_o1,False,-636.6492646703016,-679.6344302803316
constant,0,6,hapibd,poisson_separate,including_loop,16,14,"(((b.1,c),b.2),a)",g14_o1,False,-635.4912876105226,-688.6253633655465
constant,0,6,hapibd,poisson_separate,including_loop,17,21,"((a,c.1),(b,c.2))",g21_o2,False,-638.1102969628517,-699.5467986001157
constant,0,6,hapibd,poisson_separate,including_loop,18,18,"(((a,c.1),c.2),b)",g18_o1,False,-651.4760273836077,-719.9996131400798
constant,0,6,hapibd,poisson_separate,including_loop,19,8,"(((b,c),a.1),a.2)",g08_o1,False,-643.730343538011,-880.6808864781505
constant,0,6,hapibd,poisson_separate,including_loop,20,20,"(((b,c.1),c.2),a)",g20_o1,False,-637.5633157021426,-893.9993773844562
constant,0,6,hapibd,poisson_separate,including_loop,21,12,"(((a,c),b.1),b.2)",g12_o1,False,-631.196234884663,-960.8728874819701
constant,0,6,hapibd,poisson_separate,including_loop,22,6,"(((a.1,c),a.2),b)",g06_o1,False,-647.8390292364273,-1052.5244327217295
constant,0,7,true,poisson_shared,loop_omitted,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-209.5161564953201,-227.20837020168145
constant,0,7,true,poisson_shared,loop_omitted,2,9,"((a.1,b),(a.2,c))",g09_o1,False,-427.4646450782561,-466.0258479714745
constant,0,7,true,poisson_shared,loop_omitted,3,1,"((a,b),c)",g01_o1,False,-478.8698368594388,-483.88363852141606
constant,0,7,true,poisson_shared,loop_omitted,4,17,"(((a,c.1),b),c.2)",g17_o1,False,-474.1845497788495,-496.9527718572185
constant,0,7,true,poisson_shared,loop_omitted,5,16,"(((a,b),c.1),c.2)",g16_o1,False,-476.3299852581981,-503.2095417225964
constant,0,7,true,poisson_shared,loop_omitted,6,5,"(((a.1,b),c),a.2)",g05_o1,False,-479.37293047714974,-515.4445781899336
constant,0,7,true,poisson_shared,loop_omitted,7,19,"(((b,c.1),a),c.2)",g19_o1,False,-477.33815619137147,-623.6549181721344
constant,0,7,true,poisson_shared,loop_omitted,8,11,"(((a,b.1),c),b.2)",g11_o1,False,-288.3172682386437,-793.7685726985579
constant,0,7,true,poisson_shared,loop_omitted,9,10,"(((a,b.1),b.2),c)",g10_o1,False,-285.3665388114034,-819.4864361601284
constant,0,7,true,poisson_shared,loop_omitted,10,4,"(((a.1,b),a.2),c)",g04_o1,False,-461.55371351059483,-941.6749810502735
constant,0,7,true,poisson_shared,loop_omitted,11,14,"(((b.1,c),b.2),a)",g14_o1,False,-895.4452693174716,-970.1106536655074
constant,0,7,true,poisson_shared,loop_omitted,12,13,"(((b.1,c),a),b.2)",g13_o1,False,-899.741566376004,-973.3436585385358
constant,0,7,true,poisson_shared,loop_omitted,13,18,"(((a,c.1),c.2),b)",g18_o1,False,-888.3276875697787,-997.0310153950139
constant,0,7,true,poisson_shared,loop_omitted,14,7,"(((a.1,c),b),a.2)",g07_o1,False,-1023.0151005834338,-1043.6554305960535
constant,0,7,true,poisson_shared,loop_omitted,15,21,"((a,c.1),(b,c.2))",g21_o2,False,-1011.9981113754809,-1051.5625839436616
constant,0,7,true,poisson_shared,loop_omitted,16,6,"(((a.1,c),a.2),b)",g06_o1,False,-1020.458278314149,-1063.2067698525293
constant,0,7,true,poisson_shared,loop_omitted,17,20,"(((b,c.1),c.2),a)",g20_o1,False,-1030.600905996953,-1065.715533393818
constant,0,7,true,poisson_shared,loop_omitted,18,3,"((b,c),a)",g03_o1,False,-1266.633543592891,-1376.3208080994011
constant,0,7,true,poisson_shared,loop_omitted,19,8,"(((b,c),a.1),a.2)",g08_o1,False,-1319.3069569657425,-1438.757094493988
constant,0,7,true,poisson_shared,loop_omitted,20,2,"((a,c),b)",g02_o1,False,-1457.230331145549,-1462.4593877738912
constant,0,7,true,poisson_shared,loop_omitted,21,12,"(((a,c),b.1),b.2)",g12_o1,False,-1365.4769013118937,-1475.441886834636
constant,0,7,true,poisson_shared,including_loop,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-209.5161564953201,-227.20837020168145
constant,0,7,true,poisson_shared,including_loop,2,22,"b-loop + ((a,b.1),(b.2,c))",g22_o1,False,-223.9301365300931,-236.32441008638676
constant,0,7,true,poisson_shared,including_loop,3,9,"((a.1,b),(a.2,c))",g09_o1,False,-427.4646450782561,-466.0258479714745
constant,0,7,true,poisson_shared,including_loop,4,1,"((a,b),c)",g01_o1,False,-478.8698368594388,-483.88363852141606
constant,0,7,true,poisson_shared,including_loop,5,17,"(((a,c.1),b),c.2)",g17_o1,False,-474.1845497788495,-496.9527718572185
constant,0,7,true,poisson_shared,including_loop,6,16,"(((a,b),c.1),c.2)",g16_o1,False,-476.3299852581981,-503.2095417225964
constant,0,7,true,poisson_shared,including_loop,7,5,"(((a.1,b),c),a.2)",g05_o1,False,-479.37293047714974,-515.4445781899336
constant,0,7,true,poisson_shared,including_loop,8,19,"(((b,c.1),a),c.2)",g19_o1,False,-477.33815619137147,-623.6549181721344
constant,0,7,true,poisson_shared,including_loop,9,11,"(((a,b.1),c),b.2)",g11_o1,False,-288.3172682386437,-793.7685726985579
constant,0,7,true,poisson_shared,including_loop,10,10,"(((a,b.1),b.2),c)",g10_o1,False,-285.3665388114034,-819.4864361601284
constant,0,7,true,poisson_shared,including_loop,11,4,"(((a.1,b),a.2),c)",g04_o1,False,-461.55371351059483,-941.6749810502735
constant,0,7,true,poisson_shared,including_loop,12,14,"(((b.1,c),b.2),a)",g14_o1,False,-895.4452693174716,-970.1106536655074
constant,0,7,true,poisson_shared,including_loop,13,13,"(((b.1,c),a),b.2)",g13_o1,False,-899.741566376004,-973.3436585385358
constant,0,7,true,poisson_shared,including_loop,14,18,"(((a,c.1),c.2),b)",g18_o1,False,-888.3276875697787,-997.0310153950139
constant,0,7,true,poisson_shared,including_loop,15,7,"(((a.1,c),b),a.2)",g07_o1,False,-1023.0151005834338,-1043.6554305960535
constant,0,7,true,poisson_shared,including_loop,16,21,"((a,c.1),(b,c.2))",g21_o2,False,-1011.9981113754809,-1051.5625839436616
constant,0,7,true,poisson_shared,including_loop,17,6,"(((a.1,c),a.2),b)",g06_o1,False,-1020.458278314149,-1063.2067698525293
constant,0,7,true,poisson_shared,including_loop,18,20,"(((b,c.1),c.2),a)",g20_o1,False,-1030.600905996953,-1065.715533393818
constant,0,7,true,poisson_shared,including_loop,19,3,"((b,c),a)",g03_o1,False,-1266.633543592891,-1376.3208080994011
constant,0,7,true,poisson_shared,including_loop,20,8,"(((b,c),a.1),a.2)",g08_o1,False,-1319.3069569657425,-1438.757094493988
