scenario,pool,replicate,source,variant,candidate,graph,reliable,best_order,lp_ibd,lp_snp,chi2_ibd,chi2_snp
constant,0,7,true,poisson_shared,g04_o1,4,False,True,-291.91812107916553,-72.84906472310709,277.3862467441792,239.10715826478264
constant,0,7,true,poisson_shared,g20_o1,20,False,True,-799.5859067173101,-145.91758637974064,3688.622079070773,385.2442015784752
constant,0,7,true,poisson_shared,g08_o2,8,False,False,-1069.5728063261056,-17.88505997850183,1524.213853954341,129.17914877599395
constant,0,7,true,poisson_shared,g14_o1,14,False,True,-788.9198618439283,-9.314629202772174,6470.124971433007,112.03828722447763
constant,0,7,true,poisson_separate,g03_o1,3,False,True,-592.2658021001663,-17.831171678837414,872.8686491246483,129.07137217622517
constant,0,7,true,poisson_separate,g13_o1,13,False,True,-592.6835668258818,-18.96266261752148,863.1391938999448,131.33435405373825
constant,0,7,true,poisson_separate,g07_o1,7,False,True,-600.9601710859412,-20.44679466617712,956.6450748330604,134.30261815112883
constant,0,7,true,poisson_separate,g17_o1,17,False,True,-245.9002227081656,-17.961074052237127,150.75307110845563,129.33117692306718
constant,0,7,true,poisson_separate,g06_o1,6,False,True,-594.5231543637099,-21.9583387405722,894.7575066632716,137.32570629938056
constant,0,7,true,poisson_separate,g22_o1,22,False,True,-224.50419832135276,45.66333431654872,111.1113340548973,2.0823601855111873
constant,0,7,true,poisson_separate,g16_o1,16,False,True,-247.29734910300317,-20.445642721850223,165.39877799678857,134.30031426202748
constant,0,7,true,poisson_separate,g02_o1,2,False,True,-597.9360616682847,-19.65265033124722,923.2978158105939,132.71432948113312
constant,0,7,true,poisson_separate,g12_o1,12,False,True,-593.099866068545,-20.401554036415305,853.6561640796542,134.21213689135152
constant,0,7,true,poisson_separate,g15_o2,15,False,True,-241.03029500736864,44.31631574999913,153.37308474842672,4.776397318583334
constant,0,7,true,poisson_separate,g21_o2,21,False,True,-598.1464527046085,-18.743546162256784,917.254691212135,130.89612114342822
constant,0,7,true,poisson_separate,g09_o1,9,False,False,-247.77388120791704,-19.68342943788471,163.45557836157536,132.7758876943935
constant,0,7,true,poisson_separate,g19_o1,19,False,True,-244.55161654411327,-20.931703261070876,150.88849044393228,135.27243534107814
constant,0,7,true,poisson_separate,g08_o1,8,False,True,-596.3330739671167,-18.714351430467715,882.1332803044277,130.83773167945267
constant,0,7,true,poisson_separate,g18_o1,18,False,True,-597.3959891142492,-19.448926286511067,846.9298703147658,132.30688139128043
constant,0,7,true,poisson_separate,g16_o2,16,False,False,-248.1529365830546,-19.052447269218305,162.29555451734575,131.51392335720996
constant,0,7,true,poisson_separate,g22_o2,22,False,False,-240.58006257506804,42.43543631803932,132.40592501796263,8.538156182454266
constant,0,7,true,poisson_separate,g12_o2,12,False,False,-603.5857144697463,-22.49757735911366,933.8089529963823,138.40418353642465
constant,0,7,true,poisson_separate,g05_o1,5,False,True,-248.3506283742181,-18.584918294833635,168.1961776493165,130.57886540835892
constant,0,7,true,poisson_separate,g21_o1,21,False,False,-595.9433789369994,-20.227292208319685,953.819481299118,133.86361323547675
constant,0,7,true,poisson_separate,g09_o2,9,False,True,-247.87136110589574,-19.262783537064134,168.13576515087155,131.9345958928711
constant,0,7,true,poisson_separate,g15_o1,15,False,False,-224.90310186795597,45.32338121553003,115.81578867183507,2.7622663875624527
constant,0,7,true,poisson_separate,g01_o1,1,False,True,-249.54982936602232,-17.95630730750947,168.4398341944011,129.32164343357317
constant,0,7,true,poisson_separate,g11_o1,11,False,True,-242.3310596995124,45.09253392548161,145.69688397596124,3.2239609677075443
constant,0,7,true,poisson_separate,g10_o1,10,False,True,-240.16844108172413,45.59376694243525,146.95149949741716,2.2214949337579637
constant,0,7,true,poisson_separate,g04_o1,4,False,True,-248.79349989478928,-18.146862826398205,177.54083571960234,129.70275447109105
constant,0,7,true,poisson_separate,g20_o1,20,False,True,-595.6581556432468,-19.65230674571997,866.9781698608417,132.71364231016514
constant,0,7,true,poisson_separate,g08_o2,8,False,False,-597.9143760592461,-18.138659149735147,904.5796267980413,129.68634711819985
constant,0,7,true,poisson_separate,g14_o1,14,False,True,-592.5878217545823,-19.621821599003948,843.3961803035585,132.6526720168072
constant,0,7,hapibd,poisson_shared,g03_o1,3,False,True,-1047.809329686386,-23.595042805544587,1518.1151557316102,140.59911442999422
constant,0,7,hapibd,poisson_shared,g13_o1,13,False,True,-759.2837338457163,4.0630694862850545,8375.15111165752,85.28288984603776
constant,0,7,hapibd,poisson_shared,g07_o1,7,False,True,-656.9372088178004,-127.1979038739435,970.900618856929,347.8048365673782
constant,0,7,hapibd,poisson_shared,g17_o1,17,False,True,-306.3563328953309,-75.0331211214032,326.4428995009082,243.47527106122718
constant,0,7,hapibd,poisson_shared,g06_o1,6,False,True,-774.2618057599177,-142.74561162898058,3386.965687049038,378.90025207689655
constant,0,7,hapibd,poisson_shared,g22_o1,22,False,True,-224.61198644457141,44.78369381489635,114.72136459003819,3.8416411887992874
constant,0,7,hapibd,poisson_shared,g16_o1,16,False,False,-312.04614376981755,-121.6326556391236,309.6754518568029,336.67434009650333
constant,0,7,hapibd,poisson_shared,g02_o1,2,False,True,-1132.5991734569088,-227.2297309966449,15317.757053729501,547.8684908115313
constant,0,7,hapibd,poisson_shared,g12_o1,12,False,True,-1041.1882667725677,-163.46645362217163,98606.89560004967,420.34193606284623
constant,0,7,hapibd,poisson_shared,g15_o2,15,False,False,-238.02971264066147,45.28470025771518,142.4153070486048,2.83962830319219
constant,0,7,hapibd,poisson_shared,g21_o2,21,False,True,-609.7101056563282,-116.18293829065624,1054.9597590769422,325.7749054002614
constant,0,7,hapibd,poisson_shared,g09_o1,9,False,True,-275.1923887592519,-70.72066770063692,278.48182107956154,234.8503642200094
constant,0,7,hapibd,poisson_shared,g19_o1,19,False,True,-305.9050945777692,-122.617126928251,283.48556153952165,338.64328267531096
constant,0,7,hapibd,poisson_shared,g08_o1,8,False,False,-1107.7137815374401,-208.7827973010268,52274.8900647676,510.9746234207072
constant,0,7,hapibd,poisson_shared,g18_o1,18,False,True,-609.0564049202297,-140.2474296859285,971.1114844884622,373.90388819063025
constant,0,7,hapibd,poisson_shared,g16_o2,16,False,True,-313.9272457999064,-119.8343546788795,300.0622893478147,333.0777381767138
constant,0,7,hapibd,poisson_shared,g22_o2,22,False,False,-237.62138097679355,44.511748636164626,139.96108670713306,4.385531546232135
constant,0,7,hapibd,poisson_shared,g12_o2,12,False,False,-1136.095787040595,-225.87362111569325,26267.289221736344,545.1562710495064
constant,0,7,hapibd,poisson_shared,g05_o1,5,False,True,-303.25321127089467,-70.19764240834084,562.2748296869548,233.80431363527902
constant,0,7,hapibd,poisson_shared,g21_o1,21,False,False,-755.5151224493543,-146.0861146699807,3906.8525134895776,385.58125815874564
constant,0,7,hapibd,poisson_shared,g09_o2,9,False,False,-304.2950993767942,-72.6298854704404,472.9187595005088,238.66879975918096
constant,0,7,hapibd,poisson_shared,g15_o1,15,False,True,-224.9993841508068,45.13820550393426,120.6169895980874,3.1326178108088625
constant,0,7,hapibd,poisson_shared,g01_o1,1,False,True,-334.0574667601412,-118.40802476061009,595.7190885830045,330.2250783395513
constant,0,7,hapibd,poisson_shared,g11_o1,11,False,True,-267.0765577013683,38.90450431967997,473.6460068664089,15.60002017925921
constant,0,7,hapibd,poisson_shared,g10_o1,10,False,True,-260.0663604343216,36.09753097842099,367.24513139651026,21.213966861760028
constant,0,7,hapibd,poisson_shared,g04_o1,4,False,True,-281.22268779472313,-61.80799814180137,274.1527033312704,217.02502510204252
constant,0,7,hapibd,poisson_shared,g20_o1,20,False,True,-645.0827710709666,-109.80667102769563,1075.9995358287188,313.0223708738087
constant,0,7,hapibd,poisson_shared,g08_o2,8,False,True,-1025.347943591353,-17.950847936411392,1421.2165564579768,129.3107246914144
constant,0,7,hapibd,poisson_shared,g14_o1,14,False,True,-749.4543314863633,-2.649576139254797,7559.479559733471,98.70818109711306
constant,0,7,hapibd,poisson_separate,g03_o1,3,False,True,-543.3879502364587,-17.88019189458229,786.1549340721575,129.16941260796196
constant,0,7,hapibd,poisson_separate,g13_o1,13,False,True,-544.2773972057233,-18.875313159760328,741.2776842005458,131.15965513782768
constant,0,7,hapibd,poisson_separate,g07_o1,7,False,True,-547.2883678796384,-21.14111939833235,800.0268228947934,135.69126761546332
constant,0,7,hapibd,poisson_separate,g17_o1,17,False,True,-245.90826967360354,-19.490436507216085,151.63341507466666,132.3899018329683
constant,0,7,hapibd,poisson_separate,g06_o1,6,False,True,-546.1706637483699,-18.17995868632097,821.2974696784408,129.76894619084024
constant,0,7,hapibd,poisson_separate,g22_o1,22,False,True,-224.35079810515685,45.24610332745841,115.58204873497758,2.916822163675181
constant,0,7,hapibd,poisson_separate,g16_o1,16,False,True,-245.88224252287446,-18.42186070205434,173.1679739761263,130.2527502230851
constant,0,7,hapibd,poisson_separate,g02_o1,2,False,True,-544.6332096838562,-18.804247350781033,799.6264458471646,131.0175235203039
constant,0,7,hapibd,poisson_separate,g12_o1,12,False,False,-544.9466051765953,-18.885948943360585,764.706852702943,131.1809267052848
constant,0,7,hapibd,poisson_separate,g15_o2,15,False,False,-237.06396517356606,45.0730105776709,135.9426933886216,3.2630076632803986
constant,0,7,hapibd,poisson_separate,g21_o2,21,False,True,-548.5607806895276,-19.381813272203104,795.1617733329322,132.1726553629078
constant,0,7,hapibd,poisson_separate,g09_o1,9,False,False,-247.41707719030614,-20.282691457513113,183.2857501687895,133.97441173332845
constant,0,7,hapibd,poisson_separate,g19_o1,19,False,True,-244.6549137350839,-18.346990595183044,148.72524197728387,130.103010008631
constant,0,7,hapibd,poisson_separate,g08_o1,8,False,True,-548.1915124775,-20.30772846059036,819.5820571342898,134.02448573996722
constant,0,7,hapibd,poisson_separate,g18_o1,18,False,True,-549.6982464634073,-22.942876616360877,798.0092258080966,139.29478205137528
constant,0,7,hapibd,poisson_separate,g16_o2,16,False,False,-245.08227684062317,-19.075148606349345,158.11414569142931,131.55932603145573
constant,0,7,hapibd,poisson_separate,g22_o2,22,False,False,-237.31260129905817,45.64946194244541,135.26257848340822,2.1101049336754447
constant,0,7,hapibd,poisson_separate,g12_o2,12,False,True,-549.4462838948109,-20.56429633674178,799.1644043029228,134.5376214923896
constant,0,7,hapibd,poisson_separate,g05_o1,5,False,True,-246.72008962437266,-18.412614655993572,155.6476286564567,130.23425813044193
constant,0,7,hapibd,poisson_separate,g21_o1,21,False,False,-546.641526138354,-20.33496278631008,779.4195281973421,134.07895439137155
constant,0,7,hapibd,poisson_separate,g09_o2,9,False,True,-248.133706084072,-20.18365397974188,160.4113059446042,133.7763367780845
constant,0,7,hapibd,poisson_separate,g15_o1,15,False,True,-224.6177564824735,45.22711470329821,111.86204611037422,2.954799412003418
constant,0,7,hapibd,poisson_separate,g01_o1,1,False,True,-246.4707289309542,-18.68704724859522,165.8595822156974,130.78312331579588
constant,0,7,hapibd,poisson_separate,g11_o1,11,False,True,-242.15844108136204,45.3494601902291,165.14310991553205,2.710108438136241
constant,0,7,hapibd,poisson_separate,g10_o1,10,False,True,-240.26222014399644,43.50080655183086,155.59988495445495,6.407415715006801
constant,0,7,hapibd,poisson_separate,g04_o1,4,False,True,-248.32002517660112,-19.390034323457147,177.2904335408354,132.18909746541541
constant,0,7,hapibd,poisson_separate,g20_o1,20,False,True,-547.0258927317067,-20.485152794493164,805.4416524681931,134.3793344079803
constant,0,7,hapibd,poisson_separate,g08_o2,8,False,False,-549.4426064306996,-17.66996392409925,794.4490859715853,128.74895666695915
constant,0,7,hapibd,poisson_separate,g14_o1,14,False,True,-544.6226791064519,-21.770582277914965,820.9471988533915,136.95019337442554
constant,0,8,true,poisson_shared,g03_o1,3,False,True,-1107.148156120903,-16.12316503279327,1581.1787198429342,124.84526595715663
constant,0,8,true,poisson_shared,g13_o1,13,False,True,-872.5332107983295,4.168536277088141,29290.854394709357,84.26186333710974
constant,0,8,true,poisson_shared,g07_o1,7,False,True,-864.7094562853808,-100.86114955768679,8381.852280702104,294.3212350063064
constant,0,8,true,poisson_shared,g17_o1,17,False,True,-292.9359588241127,-36.67303706214779,308.10322167810045,165.945010015475
constant,0,8,true,poisson_shared,g06_o1,6,False,True,-876.1443283615575,-102.40684054316164,8095.3933272884115,297.41261697750065
constant,0,8,true,poisson_shared,g22_o1,22,False,True,-234.17007737020026,41.326916644001344,144.29311456618828,9.94510260328514
constant,0,8,true,poisson_shared,g16_o1,16,False,True,-306.44272210971394,-93.99259250649033,314.0849789770545,280.5841209043171
constant,0,8,true,poisson_shared,g02_o1,2,False,True,-1229.000043365159,-209.68750529357987,88155.86898550799,511.9739464783057
constant,0,8,true,poisson_shared,g12_o1,12,False,True,-1175.9292339002277,-141.23405446847374,544686.6946710661,375.06704482825626
constant,0,8,true,poisson_shared,g15_o2,15,False,False,-256.91428442223673,44.995790164044784,190.77256525084127,2.607355563133617
constant,0,8,true,poisson_shared,g21_o2,21,False,False,-881.133203457615,-91.46369622473712,10790.773458445174,275.5263283406821
constant,0,8,true,poisson_shared,g09_o1,9,False,True,-265.4465057718306,-32.423133595153836,279.7186491047044,157.44520308143666
constant,0,8,true,poisson_shared,g19_o1,19,False,True,-310.02383546467007,-88.66717226368782,323.21117960394787,269.9332804186961
constant,0,8,true,poisson_shared,g08_o1,8,False,True,-1094.4992001052406,0.7400737556023024,1487.4498067875247,91.11878838004529
constant,0,8,true,poisson_shared,g18_o1,18,False,True,-699.735704298343,-101.68714760379984,1158.6501807419634,295.9732310992696
constant,0,8,true,poisson_shared,g16_o2,16,False,False,-300.6059601529764,-97.6389813153194,293.92653671037027,287.876898521922
constant,0,8,true,poisson_shared,g22_o2,22,False,False,-257.7918794280013,44.19766562565171,188.7745208655427,4.203604639983929
constant,0,8,true,poisson_shared,g12_o2,12,False,False,-1216.179454273807,-55.39051514756625,1790.472586377305,203.37996618639824
constant,0,8,true,poisson_shared,g05_o1,5,False,True,-287.95307995564394,-33.526201455096256,317.4983249709102,159.65133880142793
constant,0,8,true,poisson_shared,g21_o1,21,False,True,-725.7163508173182,-84.72991875311324,1204.7099007666193,262.0587733972489
constant,0,8,true,poisson_shared,g09_o2,9,False,False,-291.38518615155436,-32.65467303015133,347.12256599008015,157.9082819514188
constant,0,8,true,poisson_shared,g15_o1,15,False,True,-233.8443583963635,43.89699068520457,144.90427466053563,4.804954520876226
constant,0,8,true,poisson_shared,g01_o1,1,False,True,-320.7138758867603,-88.99578523410564,416.9275005393316,270.59050635946653
constant,0,8,true,poisson_shared,g11_o1,11,False,True,-257.2644453332223,42.58555889640841,286.63086860878246,7.427818098495404
constant,0,8,true,poisson_shared,g10_o1,10,False,True,-259.4602722272299,43.01412562239952,306.1708288785381,6.570684646427148
constant,0,8,true,poisson_shared,g04_o1,4,False,True,-264.75715836652455,-31.37249189903968,247.14029044169757,155.34391968956828
constant,0,8,true,poisson_shared,g20_o1,20,False,True,-731.7179235095311,-96.28015091848795,1177.913591976251,285.1592377281021
constant,0,8,true,poisson_shared,g08_o2,8,False,False,-1094.1392236147858,1.8481441351877095,1520.4927306824154,88.90264762089075
constant,0,8,true,poisson_shared,g14_o1,14,False,True,-872.4723828130786,3.6287260101174885,24052.5531758379,85.34148387104005
constant,0,8,true,poisson_separate,g03_o1,3,False,True,-647.484847104244,3.318249846304722,1010.9923897187548,85.9624361986645
constant,0,8,true,poisson_separate,g13_o1,13,False,True,-647.0235011818827,4.356367620230101,997.0570045073932,83.88620065078283
